timestamp,open,high,low,close,volume,future_close,future_change_pct,price_direction
2024-11-19 12:00:00,127800000.0,128031000.0,127750000.0,127893000.0,175.89891472,128101000.0,0.16263595349237253,STABLE
2024-11-19 13:00:00,127877000.0,128328000.0,127662000.0,128101000.0,199.19359016,128369000.0,0.20920992029726543,STABLE
2024-11-19 14:00:00,128124000.0,128370000.0,127800000.0,128369000.0,151.67330599,128550000.0,0.14099977408875974,STABLE
2024-11-19 15:00:00,128368000.0,128551000.0,128177000.0,128550000.0,182.76418189,128107000.0,-0.34461299105406457,DOWN
2024-11-19 16:00:00,128550000.0,128580000.0,128100000.0,128107000.0,136.94331202,128489000.0,0.2981882332737477,STABLE
2024-11-19 17:00:00,128107000.0,128491000.0,128094000.0,128489000.0,127.39273479,128593000.0,0.08094078092288055,STABLE
2024-11-19 18:00:00,128489000.0,128676000.0,128033000.0,128593000.0,160.89500338,128559000.0,-0.0264400083985909,STABLE
2024-11-19 19:00:00,128629000.0,128700000.0,128217000.0,128559000.0,124.66262146,128396000.0,-0.1267900341477454,STABLE
2024-11-19 20:00:00,128558000.0,128559000.0,128314000.0,128396000.0,73.45031226,129450000.0,0.8208978472849621,UP
2024-11-19 21:00:00,128396000.0,129500000.0,128357000.0,129450000.0,470.6762686,127900000.0,-1.197373503283121,DOWN
2024-11-19 22:00:00,129400000.0,129673000.0,127801000.0,127900000.0,529.27437612,128866000.0,0.7552775605942142,UP
2024-11-19 23:00:00,127896000.0,129360000.0,127759000.0,128866000.0,332.93474791,129405000.0,0.41826393307777077,UP
2024-11-20 00:00:00,128870000.0,129447000.0,128600000.0,129405000.0,221.39268355,129441000.0,0.027819636026428653,STABLE
2024-11-20 01:00:00,129417000.0,129500000.0,129050000.0,129441000.0,134.77062995,129605000.0,0.1266986503503527,STABLE
2024-11-20 02:00:00,129441000.0,130000000.0,129304000.0,129605000.0,277.38887193,130607000.0,0.7731183210524285,UP
2024-11-20 03:00:00,129606000.0,130730000.0,129605000.0,130607000.0,366.32713168,130245000.0,-0.27716738000260327,STABLE
2024-11-20 04:00:00,130600000.0,130998000.0,130100000.0,130245000.0,232.21753071,129646000.0,-0.4599024914584053,DOWN
2024-11-20 05:00:00,130245000.0,130762000.0,129257000.0,129646000.0,214.51683552,129834000.0,0.14501025870447218,STABLE
2024-11-20 06:00:00,129608000.0,130100000.0,129085000.0,129834000.0,208.43867886,129405000.0,-0.33042192337908405,DOWN
2024-11-20 07:00:00,129700000.0,129960000.0,128808000.0,129405000.0,207.75520029,129720000.0,0.24342181523125073,STABLE
2024-11-20 08:00:00,129276000.0,129800000.0,129100000.0,129720000.0,131.67455237,129223000.0,-0.38313290163428926,DOWN
2024-11-20 09:00:00,129711000.0,129896000.0,129223000.0,129223000.0,195.50076131,129182000.0,-0.03172809793922134,STABLE
2024-11-20 10:00:00,129230000.0,129488000.0,128901000.0,129182000.0,168.30690616,129054000.0,-0.09908501184375533,STABLE
2024-11-20 11:00:00,129184000.0,129288000.0,128780000.0,129054000.0,136.48461289,129083000.0,0.022471213600508314,STABLE
2024-11-20 12:00:00,129054000.0,129226000.0,128448000.0,129083000.0,381.11772909,129290000.0,0.16036193766801207,STABLE
2024-11-20 13:00:00,129083000.0,129300000.0,128800000.0,129290000.0,133.74254247,129900000.0,0.47180756439013066,UP
2024-11-20 14:00:00,129288000.0,129920000.0,129100000.0,129900000.0,136.4494605,129541000.0,-0.2763664357197845,STABLE
2024-11-20 15:00:00,129898000.0,130005000.0,129497000.0,129541000.0,179.17331451,129970000.0,0.3311692823121637,UP
2024-11-20 16:00:00,129541000.0,129980000.0,129400000.0,129970000.0,133.65009047,130550000.0,0.4462568284988843,UP
2024-11-20 17:00:00,129966000.0,130690000.0,129963000.0,130550000.0,285.30848777,130551000.0,0.0007659900421294523,STABLE
2024-11-20 18:00:00,130517000.0,131036000.0,130415000.0,130551000.0,313.99039943,130657000.0,0.08119432252529662,STABLE
2024-11-20 19:00:00,130501000.0,130850000.0,130488000.0,130657000.0,135.46020753,130990000.0,0.2548657936428971,STABLE
2024-11-20 20:00:00,130656000.0,131000000.0,130063000.0,130990000.0,238.07141653,131340000.0,0.267195969157951,STABLE
2024-11-20 21:00:00,130990000.0,131735000.0,130693000.0,131340000.0,467.26171596,132326000.0,0.7507233135373839,UP
2024-11-20 22:00:00,131356000.0,132659000.0,131339000.0,132326000.0,773.61336791,132384000.0,0.04383114429514985,STABLE
2024-11-20 23:00:00,132326000.0,132510000.0,131460000.0,132384000.0,467.7166706,132620000.0,0.1782692772540488,STABLE
2024-11-21 00:00:00,132367000.0,132649000.0,131788000.0,132620000.0,279.88714286,132336000.0,-0.2141456793847082,STABLE
2024-11-21 01:00:00,132616000.0,132659000.0,131341000.0,132336000.0,254.87480199,132358000.0,0.01662435013904002,STABLE
2024-11-21 02:00:00,132336000.0,132600000.0,131850000.0,132358000.0,141.63705921,132205000.0,-0.11559558167998911,STABLE
2024-11-21 03:00:00,132358000.0,132846000.0,131761000.0,132205000.0,207.94624059,132644000.0,0.3320600582428804,UP
2024-11-21 04:00:00,132205000.0,132650000.0,131903000.0,132644000.0,118.13519785,132879000.0,0.17716594795090618,STABLE
2024-11-21 05:00:00,132614000.0,133000000.0,132540000.0,132879000.0,220.21367668,133300000.0,0.3168295968512707,UP
2024-11-21 06:00:00,132875000.0,133319000.0,132577000.0,133300000.0,180.67414919,132947000.0,-0.26481620405101275,STABLE
2024-11-21 07:00:00,133310000.0,133328000.0,132512000.0,132947000.0,209.47751771,133180000.0,0.17525780950303504,STABLE
2024-11-21 08:00:00,132946000.0,133200000.0,132665000.0,133180000.0,172.66083128,133970000.0,0.5931821594834059,UP
2024-11-21 09:00:00,133180000.0,134800000.0,133001000.0,133970000.0,817.94252013,134186000.0,0.16123012614764498,STABLE
2024-11-21 10:00:00,133968000.0,134549000.0,133800000.0,134186000.0,367.8171591,133898000.0,-0.21462745740986394,STABLE
2024-11-21 11:00:00,134185000.0,134469000.0,133700000.0,133898000.0,339.29156429,135978000.0,1.5534212609598352,UP
2024-11-21 12:00:00,133897000.0,136221000.0,133877000.0,135978000.0,792.54938659,137291000.0,0.9655973760461252,UP
2024-11-21 13:00:00,135978000.0,137650000.0,135876000.0,137291000.0,1273.22557212,137288000.0,-0.0021851395940010636,STABLE
2024-11-21 14:00:00,137309000.0,137700000.0,136502000.0,137288000.0,623.13874592,136951000.0,-0.24546937824136122,STABLE
2024-11-21 15:00:00,137283000.0,137399000.0,136559000.0,136951000.0,284.524801,136675000.0,-0.2015319347795927,STABLE
2024-11-21 16:00:00,136951000.0,137290000.0,136577000.0,136675000.0,245.58687077,136900000.0,0.16462410828608012,STABLE
2024-11-21 17:00:00,136674000.0,137000000.0,135850000.0,136900000.0,336.90588935,137388000.0,0.3564645726807889,UP
2024-11-21 18:00:00,136900000.0,137500000.0,136677000.0,137388000.0,266.10718712,137588000.0,0.1455731213788686,STABLE
2024-11-21 19:00:00,137376000.0,137600000.0,137092000.0,137588000.0,246.56410696,138343000.0,0.5487397156728784,UP
2024-11-21 20:00:00,137588000.0,138707000.0,137584000.0,138343000.0,772.84667428,136500000.0,-1.3321960634076173,DOWN
2024-11-21 21:00:00,138342000.0,138431000.0,136500000.0,136500000.0,784.33652518,136888000.0,0.28424908424908424,STABLE
2024-11-21 22:00:00,136500000.0,137200000.0,136260000.0,136888000.0,618.5407596,136096000.0,-0.578575185553153,DOWN
2024-11-21 23:00:00,136976000.0,137000000.0,135170000.0,136096000.0,576.59534175,135637000.0,-0.3372619327533506,DOWN
2024-11-22 00:00:00,136096000.0,136176000.0,134348000.0,135637000.0,581.79757945,136231000.0,0.4379336021881935,UP
2024-11-22 01:00:00,135637000.0,136600000.0,135212000.0,136231000.0,174.05105573,137200000.0,0.7112918498726427,UP
2024-11-22 02:00:00,136231000.0,137200000.0,136135000.0,137200000.0,118.00072175,136944000.0,-0.18658892128279883,STABLE
2024-11-22 03:00:00,137200000.0,137350000.0,136641000.0,136944000.0,164.15815299,136899000.0,-0.03286014721345952,STABLE
2024-11-22 04:00:00,136944000.0,137800000.0,136800000.0,136899000.0,227.43657864,137200000.0,0.21987012322953417,STABLE
2024-11-22 05:00:00,136899000.0,137675000.0,136613000.0,137200000.0,168.97254388,136983000.0,-0.15816326530612246,STABLE
2024-11-22 06:00:00,137085000.0,137324000.0,136504000.0,136983000.0,141.33950449,137468000.0,0.3540585328106407,UP
2024-11-22 07:00:00,136973000.0,137480000.0,136857000.0,137468000.0,162.66112102,137050000.0,-0.3040707655599849,DOWN
2024-11-22 08:00:00,137467000.0,137850000.0,137050000.0,137050000.0,275.57714797,137340000.0,0.2116016052535571,STABLE
2024-11-22 09:00:00,137050000.0,137921000.0,137030000.0,137340000.0,410.85257542,137527000.0,0.13615843891073248,STABLE
2024-11-22 10:00:00,137340000.0,137633000.0,136900000.0,137527000.0,330.0617806,137772000.0,0.17814683662117256,STABLE
2024-11-22 11:00:00,137526000.0,137900000.0,137250000.0,137772000.0,299.74080647,137991000.0,0.1589582788955666,STABLE
2024-11-22 12:00:00,137772000.0,138350000.0,137583000.0,137991000.0,413.52442142,137688000.0,-0.2195795377959432,STABLE
2024-11-22 13:00:00,137980000.0,138012000.0,137482000.0,137688000.0,255.106554,137808000.0,0.08715356458079135,STABLE
2024-11-22 14:00:00,137688000.0,138063000.0,137550000.0,137808000.0,165.45406761,138097000.0,0.20971206316033902,STABLE
2024-11-22 15:00:00,137807000.0,138100000.0,137680000.0,138097000.0,189.82582825,138489000.0,0.28385844732325827,STABLE
2024-11-22 16:00:00,138097000.0,138770000.0,137951000.0,138489000.0,452.31354799,138263000.0,-0.16318985623406912,STABLE
2024-11-22 17:00:00,138480000.0,138600000.0,138120000.0,138263000.0,219.52416763,138396000.0,0.09619348632678301,STABLE
2024-11-22 18:00:00,138263000.0,138424000.0,137719000.0,138396000.0,220.50365468,137859000.0,-0.3880169947108298,DOWN
2024-11-22 19:00:00,138395000.0,138424000.0,137744000.0,137859000.0,179.98896153,137830000.0,-0.02103598604371133,STABLE
2024-11-22 20:00:00,137826000.0,138099000.0,137738000.0,137830000.0,170.69374883,137620000.0,-0.15236160487557138,STABLE
2024-11-22 21:00:00,137835000.0,138230000.0,137455000.0,137620000.0,329.02741129,135899000.0,-1.2505449789274814,DOWN
2024-11-22 22:00:00,137625000.0,137711000.0,129500000.0,135899000.0,2770.72033271,135059000.0,-0.6181060934959051,DOWN
2024-11-22 23:00:00,135899000.0,136500000.0,135001000.0,135059000.0,583.49847857,137538000.0,1.835494117385735,UP
2024-11-23 00:00:00,135019000.0,137717000.0,134958000.0,137538000.0,506.47739925,137233000.0,-0.22175689627593828,STABLE
2024-11-23 01:00:00,137533000.0,137533000.0,136670000.0,137233000.0,187.05835734,137303000.0,0.05100813944167948,STABLE
2024-11-23 02:00:00,137233000.0,137523000.0,137000000.0,137303000.0,138.10414741,137998000.0,0.5061797630059066,UP
2024-11-23 03:00:00,137295000.0,137998000.0,137185000.0,137998000.0,128.93366851,137934000.0,-0.04637748373164828,STABLE
2024-11-23 04:00:00,137998000.0,138500000.0,137675000.0,137934000.0,225.06734327,137827000.0,-0.07757333217335827,STABLE
2024-11-23 05:00:00,137920000.0,138333000.0,137612000.0,137827000.0,99.52917813,137600000.0,-0.16469922438999615,STABLE
2024-11-23 06:00:00,137827000.0,137928000.0,137350000.0,137600000.0,103.09002452,137100000.0,-0.3633720930232558,DOWN
2024-11-23 07:00:00,137600000.0,137751000.0,136343000.0,137100000.0,307.69976138,136879000.0,-0.1611962071480671,STABLE
2024-11-23 08:00:00,137100000.0,137251000.0,136800000.0,136879000.0,192.39856057,136515000.0,-0.2659283016386736,STABLE
2024-11-23 09:00:00,136879000.0,136886000.0,135999000.0,136515000.0,461.34130044,136531000.0,0.011720323773944255,STABLE
2024-11-23 10:00:00,136515000.0,136531000.0,135928000.0,136531000.0,327.7752342,136016000.0,-0.37720371197749963,DOWN
2024-11-23 11:00:00,136531000.0,136531000.0,135935000.0,136016000.0,230.85244552,136361000.0,0.25364662980825786,STABLE
2024-11-23 12:00:00,136003000.0,136695000.0,136000000.0,136361000.0,152.95081047,136175000.0,-0.13640263711765094,STABLE
2024-11-23 13:00:00,136361000.0,136370000.0,135609000.0,136175000.0,312.39196375,136084000.0,-0.06682577565632458,STABLE
2024-11-23 14:00:00,136175000.0,136192000.0,135886000.0,136084000.0,131.00203649,135920000.0,-0.12051380029981483,STABLE
2024-11-23 15:00:00,136085000.0,136194000.0,135881000.0,135920000.0,129.94540674,136025000.0,0.0772513243084167,STABLE
2024-11-23 16:00:00,135920000.0,136060000.0,135747000.0,136025000.0,128.57330753,135783000.0,-0.17790847270722296,STABLE
2024-11-23 17:00:00,136025000.0,136065000.0,135550000.0,135783000.0,192.77559878,135664000.0,-0.0876398370930087,STABLE
2024-11-23 18:00:00,135782000.0,135841000.0,135567000.0,135664000.0,125.94138209,135819000.0,0.11425286000707631,STABLE
2024-11-23 19:00:00,135664000.0,135870000.0,135598000.0,135819000.0,111.19440573,136002000.0,0.13473814414772603,STABLE
2024-11-23 20:00:00,135818000.0,136347000.0,135811000.0,136002000.0,188.39332368,136310000.0,0.22646725783444363,STABLE
2024-11-23 21:00:00,136002000.0,136349000.0,135946000.0,136310000.0,157.41080715,135954000.0,-0.2611693932946959,STABLE
2024-11-23 22:00:00,136311000.0,137178000.0,135951000.0,135954000.0,349.78736007,135917000.0,-0.027215087456051314,STABLE
2024-11-23 23:00:00,135953000.0,136291000.0,135730000.0,135917000.0,260.94136114,135200000.0,-0.5275278294841704,DOWN
2024-11-24 00:00:00,135922000.0,136000000.0,135001000.0,135200000.0,355.89199663,135728000.0,0.3905325443786982,UP
2024-11-24 01:00:00,135200000.0,136032000.0,134195000.0,135728000.0,462.00683775,135941000.0,0.1569315100789815,STABLE
2024-11-24 02:00:00,135750000.0,136129000.0,135000000.0,135941000.0,165.02752942,135974000.0,0.024275237051367873,STABLE
2024-11-24 03:00:00,135941000.0,135995000.0,135610000.0,135974000.0,61.44099238,135819000.0,-0.11399238089634783,STABLE
2024-11-24 04:00:00,135974000.0,135978000.0,135458000.0,135819000.0,57.13208996,136000000.0,0.1332655961242536,STABLE
2024-11-24 05:00:00,135819000.0,136000000.0,135284000.0,136000000.0,81.69399772,136386000.0,0.2838235294117647,STABLE
2024-11-24 06:00:00,136000000.0,136405000.0,135869000.0,136386000.0,93.08517835,135987000.0,-0.29255202146847914,STABLE
2024-11-24 07:00:00,136386000.0,136401000.0,135864000.0,135987000.0,110.27674595,136000000.0,0.009559737327832808,STABLE
2024-11-24 08:00:00,135951000.0,136124000.0,135801000.0,136000000.0,127.77027349,136480000.0,0.35294117647058826,UP
2024-11-24 09:00:00,136000000.0,136816000.0,135750000.0,136480000.0,306.42917925,136550000.0,0.05128956623681126,STABLE
2024-11-24 10:00:00,136480000.0,136820000.0,136440000.0,136550000.0,145.67965985,136160000.0,-0.28560966678872207,STABLE
2024-11-24 11:00:00,136550000.0,136699000.0,136160000.0,136160000.0,187.81591833,136208000.0,0.03525264394829612,STABLE
2024-11-24 12:00:00,136161000.0,136488000.0,136070000.0,136208000.0,149.00142927,136395000.0,0.13729002701750265,STABLE
2024-11-24 13:00:00,136166000.0,136397000.0,135550000.0,136395000.0,209.70381913,136276000.0,-0.08724659994867846,STABLE
2024-11-24 14:00:00,136396000.0,136397000.0,135677000.0,136276000.0,139.05909303,136233000.0,-0.03155361178784232,STABLE
2024-11-24 15:00:00,136276000.0,136320000.0,135934000.0,136233000.0,123.7053377,136069000.0,-0.12038199261559239,STABLE
2024-11-24 16:00:00,136250000.0,136251000.0,135978000.0,136069000.0,82.86685005,135961000.0,-0.07937149534427386,STABLE
2024-11-24 17:00:00,136067000.0,136111000.0,135570000.0,135961000.0,132.91360777,135700000.0,-0.1919668140128419,STABLE
2024-11-24 18:00:00,135961000.0,136200000.0,135700000.0,135700000.0,132.46218466,134799000.0,-0.6639646278555638,DOWN
2024-11-24 19:00:00,135700000.0,135701000.0,134200000.0,134799000.0,400.87080964,133250000.0,-1.1491183169014607,DOWN
2024-11-24 20:00:00,134799000.0,134799000.0,133000000.0,133250000.0,808.24983653,132998000.0,-0.18911819887429643,STABLE
2024-11-24 21:00:00,133250000.0,134159000.0,131501000.0,132998000.0,1143.34869292,134332000.0,1.0030226018436368,UP
2024-11-24 22:00:00,132999000.0,135071000.0,132787000.0,134332000.0,614.18798088,133870000.0,-0.3439240091713069,DOWN
2024-11-24 23:00:00,134332000.0,134333000.0,133000000.0,133870000.0,267.12902238,132301000.0,-1.1720325689101367,DOWN
2024-11-25 00:00:00,133870000.0,133910000.0,132300000.0,132301000.0,229.77914098,133205000.0,0.6832903757341214,UP
2024-11-25 01:00:00,132301000.0,133788000.0,132197000.0,133205000.0,172.3742735,132846000.0,-0.2695094028001952,STABLE
2024-11-25 02:00:00,133205000.0,133216000.0,132615000.0,132846000.0,74.61703324,133324000.0,0.3598151242792406,UP
2024-11-25 03:00:00,132846000.0,133418000.0,132667000.0,133324000.0,44.81395667,133203000.0,-0.09075635294470613,STABLE
2024-11-25 04:00:00,133323000.0,133324000.0,132672000.0,133203000.0,43.16262665,134242000.0,0.7800124621817827,UP
2024-11-25 05:00:00,133203000.0,134279000.0,133030000.0,134242000.0,81.52823879,134989000.0,0.5564577404985027,UP
2024-11-25 06:00:00,134242000.0,135000000.0,133926000.0,134989000.0,165.90880738,136352000.0,1.0097119024513108,UP
2024-11-25 07:00:00,134989000.0,136365000.0,134950000.0,136352000.0,348.91093544,136096000.0,-0.18774935461159353,STABLE
2024-11-25 08:00:00,136352000.0,137000000.0,135345000.0,136096000.0,362.09302451,135200000.0,-0.6583588055490243,DOWN
2024-11-25 09:00:00,136110000.0,136169000.0,134300000.0,135200000.0,343.0201633,134635000.0,-0.41789940828402367,DOWN
2024-11-25 10:00:00,135199000.0,135205000.0,133710000.0,134635000.0,224.4203098,134297000.0,-0.25104913284064323,STABLE
2024-11-25 11:00:00,134636000.0,135245000.0,134239000.0,134297000.0,104.02239945,134995000.0,0.5197435534673149,UP
2024-11-25 12:00:00,134297000.0,135095000.0,134283000.0,134995000.0,107.75322723,134900000.0,-0.07037297677691766,STABLE
2024-11-25 13:00:00,134990000.0,135200000.0,134660000.0,134900000.0,108.15404906,134969000.0,0.05114899925871016,STABLE
2024-11-25 14:00:00,134958000.0,135402000.0,134873000.0,134969000.0,92.68660838,135150000.0,0.13410486852536507,STABLE
2024-11-25 15:00:00,134968000.0,135478000.0,134968000.0,135150000.0,89.72776056,135279000.0,0.09544950055493896,STABLE
2024-11-25 16:00:00,135150000.0,135400000.0,134890000.0,135279000.0,96.84476352,135232000.0,-0.034743012588797965,STABLE
2024-11-25 17:00:00,135278000.0,135400000.0,135067000.0,135232000.0,84.42765544,135413000.0,0.13384406057737813,STABLE
2024-11-25 18:00:00,135233000.0,136075000.0,135197000.0,135413000.0,199.39812416,135500000.0,0.0642478934814235,STABLE
2024-11-25 19:00:00,135413000.0,136030000.0,134959000.0,135500000.0,197.6717862,135015000.0,-0.35793357933579334,DOWN
2024-11-25 20:00:00,135479000.0,135937000.0,134787000.0,135015000.0,182.23318865,135009000.0,-0.004443950672147539,STABLE
2024-11-25 21:00:00,135015000.0,135375000.0,134874000.0,135009000.0,106.83568448,134647000.0,-0.2681302727966284,STABLE
2024-11-25 22:00:00,135010000.0,135147000.0,134200000.0,134647000.0,195.03380867,133003000.0,-1.2209703892400128,DOWN
2024-11-25 23:00:00,134647000.0,134907000.0,133000000.0,133003000.0,338.25731671,133310000.0,0.23082186116102646,STABLE
2024-11-26 00:00:00,133003000.0,134200000.0,132180000.0,133310000.0,523.16553224,133366000.0,0.042007351286475134,STABLE
2024-11-26 01:00:00,133311000.0,134034000.0,133160000.0,133366000.0,145.84968354,133150000.0,-0.1619603197216682,STABLE
2024-11-26 02:00:00,133366000.0,133420000.0,132360000.0,133150000.0,133.17799016,132723000.0,-0.3206909500563274,DOWN
2024-11-26 03:00:00,133070000.0,133715000.0,132550000.0,132723000.0,80.2092522,132300000.0,-0.3187088899437174,DOWN
2024-11-26 04:00:00,132702000.0,133093000.0,132200000.0,132300000.0,127.62880439,132616000.0,0.23885109599395316,STABLE
2024-11-26 05:00:00,132300000.0,133027000.0,132200000.0,132616000.0,116.76146536,131170000.0,-1.0903661699945708,DOWN
2024-11-26 06:00:00,132616000.0,132791000.0,131000000.0,131170000.0,388.34754091,132100000.0,0.7090035831363879,UP
2024-11-26 07:00:00,131206000.0,132186000.0,130000000.0,132100000.0,808.34767979,129791000.0,-1.7479182437547314,DOWN
2024-11-26 08:00:00,132105000.0,132172000.0,129688000.0,129791000.0,553.76458997,130500000.0,0.5462628379471612,UP
2024-11-26 09:00:00,129791000.0,131962000.0,129072000.0,130500000.0,688.73259411,132415000.0,1.4674329501915708,UP
2024-11-26 10:00:00,130543000.0,132579000.0,130499000.0,132415000.0,317.48161822,131597000.0,-0.6177547860891893,DOWN
2024-11-26 11:00:00,132415000.0,132552000.0,131417000.0,131597000.0,197.56383208,131220000.0,-0.2864806948486668,STABLE
2024-11-26 12:00:00,131597000.0,131800000.0,130986000.0,131220000.0,131.63262699,130842000.0,-0.2880658436213992,STABLE
2024-11-26 13:00:00,131268000.0,131268000.0,130736000.0,130842000.0,139.55306498,131486000.0,0.4921966952507605,UP
2024-11-26 14:00:00,130876000.0,131503000.0,130500000.0,131486000.0,135.83024634,131587000.0,0.07681426159439027,STABLE
2024-11-26 15:00:00,131486000.0,132200000.0,131283000.0,131587000.0,162.88053906,130781000.0,-0.6125225136221663,DOWN
2024-11-26 16:00:00,131582000.0,131600000.0,130500000.0,130781000.0,181.75152829,129722000.0,-0.8097506518530979,DOWN
2024-11-26 17:00:00,130782000.0,130782000.0,128073000.0,129722000.0,817.82623793,130768000.0,0.8063397110744516,UP
2024-11-26 18:00:00,129685000.0,130863000.0,129450000.0,130768000.0,364.08127386,128529000.0,-1.7121925853419797,DOWN
2024-11-26 19:00:00,130775000.0,130968000.0,128500000.0,128529000.0,313.65436771,128749000.0,0.17116759641792903,STABLE
2024-11-26 20:00:00,128545000.0,128990000.0,127416000.0,128749000.0,897.03024696,128438000.0,-0.24155527421572207,STABLE
2024-11-26 21:00:00,128749000.0,129115000.0,128000000.0,128438000.0,421.16725778,128416000.0,-0.01712888708949065,STABLE
2024-11-26 22:00:00,128438000.0,129370000.0,128110000.0,128416000.0,302.68417015,130146000.0,1.3471841515076002,UP
2024-11-26 23:00:00,128445000.0,130370000.0,127998000.0,130146000.0,418.13965213,129775000.0,-0.28506446606119284,STABLE
2024-11-27 00:00:00,130146000.0,130351000.0,128823000.0,129775000.0,230.88520531,131138000.0,1.0502793296089385,UP
2024-11-27 01:00:00,129775000.0,132000000.0,129700000.0,131138000.0,235.92776186,130631000.0,-0.38661562628681234,DOWN
2024-11-27 02:00:00,131138000.0,131288000.0,130447000.0,130631000.0,78.1457269,129160000.0,-1.1260726780013932,DOWN
2024-11-27 03:00:00,130631000.0,130776000.0,129001000.0,129160000.0,136.50957742,128820000.0,-0.2632393930009291,STABLE
2024-11-27 04:00:00,129160000.0,129831000.0,128700000.0,128820000.0,121.4107635,127669000.0,-0.8934947989442632,DOWN
2024-11-27 05:00:00,128819000.0,129069000.0,127604000.0,127669000.0,302.50453785,128540000.0,0.6822329617996538,UP
2024-11-27 06:00:00,127702000.0,128760000.0,127623000.0,128540000.0,166.03551049,128680000.0,0.10891551268087755,STABLE
2024-11-27 07:00:00,128555000.0,129384000.0,128349000.0,128680000.0,162.14488887,128783000.0,0.08004351880634131,STABLE
2024-11-27 08:00:00,128680000.0,128843000.0,128160000.0,128783000.0,139.70928153,128107000.0,-0.52491400262457,DOWN
2024-11-27 09:00:00,128800000.0,129100000.0,127900000.0,128107000.0,264.04309345,129150000.0,0.8141631604830337,UP
2024-11-27 10:00:00,128039000.0,129150000.0,128014000.0,129150000.0,177.35350361,129576000.0,0.32984901277584205,UP
2024-11-27 11:00:00,129150000.0,129644000.0,128494000.0,129576000.0,166.0060019,129283000.0,-0.22612212138050256,STABLE
2024-11-27 12:00:00,129623000.0,129780000.0,129120000.0,129283000.0,146.25716731,129277000.0,-0.0046409814128694415,STABLE
